1,1,8
1,1,15
1,2,11
1,2,18
1,3,12
1,3,19
1,4,9
1,4,16
1,5,10
1,5,17
1,6,13
1,6,20
1,8,1
1,8,8
1,8,15
1,9,4
1,9,11
1,9,18
1,10,5
1,10,12
1,10,19
1,11,2
1,11,9
1,11,16
1,12,3
1,12,10
1,12,17
1,13,6
1,13,13
1,13,20
1,15,1
1,15,8
1,15,15
1,16,4
1,16,11
1,16,18
1,17,5
1,17,12
1,17,19
1,18,2
1,18,9
1,18,16
1,19,3
1,19,10
1,19,17
1,20,6
1,20,13
1,20,20
2,1,11
2,1,18
2,2,9
2,2,16
2,3,13
2,3,20
2,4,8
2,4,15
2,5,12
2,5,19
2,6,10
2,6,17
2,8,4
2,8,11
2,8,18
2,9,2
2,9,9
2,9,16
2,10,6
2,10,13
2,10,20
2,11,1
2,11,8
2,11,15
2,12,5
2,12,12
2,12,19
2,13,3
2,13,10
2,13,17
2,15,4
2,15,11
2,15,18
2,16,2
2,16,9
2,16,16
2,17,6
2,17,13
2,17,20
2,18,1
2,18,8
2,18,15
2,19,5
2,19,12
2,19,19
2,20,3
2,20,10
2,20,17
3,1,12
3,1,19
3,2,13
3,2,20
3,3,11
3,3,18
3,4,10
3,4,17
3,5,8
3,5,15
3,6,9
3,6,16
3,8,5
3,8,12
3,8,19
3,9,6
3,9,13
3,9,20
3,10,4
3,10,11
3,10,18
3,11,3
3,11,10
3,11,17
3,12,1
3,12,8
3,12,15
3,13,2
3,13,9
3,13,16
3,15,5
3,15,12
3,15,19
3,16,6
3,16,13
3,16,20
3,17,4
3,17,11
3,17,18
3,18,3
3,18,10
3,18,17
3,19,1
3,19,8
3,19,15
3,20,2
3,20,9
3,20,16
4,1,9
4,1,16
4,2,8
4,2,15
4,3,10
4,3,17
4,4,11
4,4,18
4,5,13
4,5,20
4,6,12
4,6,19
4,8,2
4,8,9
4,8,16
4,9,1
4,9,8
4,9,15
4,10,3
4,10,10
4,10,17
4,11,4
4,11,11
4,11,18
4,12,6
4,12,13
4,12,20
4,13,5
4,13,12
4,13,19
4,15,2
4,15,9
4,15,16
4,16,1
4,16,8
4,16,15
4,17,3
4,17,10
4,17,17
4,18,4
4,18,11
4,18,18
4,19,6
4,19,13
4,19,20
4,20,5
4,20,12
4,20,19
5,1,10
5,1,17
5,2,12
5,2,19
5,3,8
