1,1,12
1,1,23
1,1,34
1,2,17
1,2,28
1,2,39
1,3,15
1,3,26
1,3,37
1,4,14
1,4,25
1,4,36
1,5,20
1,5,31
1,6,13
1,6,24
1,6,35
1,7,19
1,7,30
1,8,18
1,8,29
1,8,40
1,9,16
1,9,27
1,9,38
1,10,21
1,10,32
1,12,1
1,12,12
1,12,23
1,12,34
1,13,6
1,13,17
1,13,28
1,13,39
1,14,4
1,14,15
1,14,26
1,14,37
1,15,3
1,15,14
1,15,25
1,15,36
1,16,9
1,16,20
1,16,31
1,17,2
1,17,13
1,17,24
1,17,35
1,18,8
1,18,19
1,18,30
1,19,7
1,19,18
1,19,29
1,19,40
1,20,5
1,20,16
1,20,27
1,20,38
1,21,10
1,21,21
1,21,32
1,23,1
1,23,12
1,23,23
1,23,34
1,24,6
1,24,17
1,24,28
1,24,39
1,25,4
1,25,15
1,25,26
1,25,37
1,26,3
1,26,14
1,26,25
1,26,36
1,27,9
1,27,20
1,27,31
1,28,2
1,28,13
1,28,24
1,28,35
1,29,8
1,29,19
1,29,30
1,30,7
1,30,18
1,30,29
1,30,40
1,31,5
1,31,16
1,31,27
1,31,38
1,32,10
1,32,21
1,32,32
1,34,1
1,34,12
1,34,23
1,34,34
1,35,6
1,35,17
1,35,28
1,35,39
1,36,4
1,36,15
1,36,26
1,36,37
1,37,3
1,37,14
1,37,25
1,37,36
1,38,9
1,38,20
1,38,31
1,39,2
1,39,13
1,39,24
1,39,35
1,40,8
1,40,19
1,40,30
2,1,17
2,1,28
2,1,39
2,2,14
2,2,25
2,2,36
2,3,13
2,3,24
2,3,35
2,4,18
2,4,29
2,4,40
2,5,21
2,5,32
2,6,12
2,6,23
2,6,34
2,7,15
2,7,26
2,7,37
2,8,20
2,8,31
2,9,19
2,9,30
2,10,16
2,10,27
2,10,38
2,12,6
2,12,17
2,12,28
2,12,39
2,13,3
2,13,14
2,13,25
2,13,36
2,14,2
2,14,13
2,14,24
2,14,35
2,15,7
2,15,18
2,15,29
2,15,40
2,16,10
2,16,21
2,16,32
2,17,1
2,17,12
2,17,23
2,17,34
2,18,4
2,18,15
2,18,26
2,18,37
2,19,9
2,19,20
2,19,31
2,20,8
2,20,19
2,20,30
2,21,5
2,21,16
2,21,27
2,21,38
2,23,6
2,23,17
2,23,28
2,23,39
2,24,3
2,24,14
2,24,25
2,24,36
2,25,2
2,25,13
2,25,24
2,25,35
2,26,7
2,26,18
2,26,29
2,26,40
2,27,10
2,27,21
2,27,32
2,28,1
2,28,12
2,28,23
2,28,34
2,29,4
2,29,15
2,29,26
2,29,37
2,30,9
2,30,20
2,30,31
2,31,8
2,31,19
2,31,30
2,32,5
2,32,16
2,32,27
2,32,38
2,34,6
2,34,17
2,34,28
2,34,39
2,35,3
2,35,14
2,35,25
2,35,36
2,36,2
2,36,13
2,36,24
2,36,35
2,37,7
2,37,18
2,37,29
2,37,40
2,38,10
2,38,21
2,38,32
2,39,1
2,39,12
2,39,23
2,39,34
2,40,4
2,40,15
2,40,26
2,40,37
3,1,15
3,1,26
3,1,37
3,2,13
3,2,24
3,2,35
3,3,16
3,3,27
3,3,38
3,4,12
3,4,23
3,4,34
3,5,14
3,5,25
3,5,36
3,6,19
3,6,30
3,7,21
3,7,32
3,8,17
3,8,28
3,8,39
3,9,20
3,9,31
3,10,18
3,10,29
3,10,40
3,12,4
3,12,15
3,12,26
3,12,37
3,13,2
3,13,13
3,13,24
3,13,35
3,14,5
3,14,16
3,14,27
3,14,38
3,15,1
3,15,12
3,15,23
3,15,34
3,16,3
3,16,14
3,16,25
3,16,36
3,17,8
3,17,19
3,17,30
3,18,10
3,18,21
3,18,32
3,19,6
3,19,17
3,19,28
3,19,39
3,20,9
3,20,20
3,20,31
3,21,7
3,21,18
3,21,29
3,21,40
3,23,4
3,23,15
3,23,26
3,23,37
3,24,2
3,24,13
3,24,24
3,24,35
3,25,5
3,25,16
3,25,27
3,25,38
3,26,1
3,26,12
3,26,23
3,26,34
3,27,3
3,27,14
3,27,25
3,27,36
3,28,8
3,28,19
3,28,30
3,29,10
3,29,21
3,29,32
3,30,6
3,30,17
3,30,28
3,30,39
3,31,9
3,31,20
3,31,31
3,32,7
3,32,18
3,32,29
