1,1,4
1,1,7
1,1,10
1,1,13
1,1,16
1,1,19
1,2,5
1,2,8
1,2,11
1,2,14
1,2,17
1,2,20
1,4,1
1,4,4
1,4,7
1,4,10
1,4,13
1,4,16
1,4,19
1,5,2
1,5,5
1,5,8
1,5,11
1,5,14
1,5,17
1,5,20
1,7,1
1,7,4
1,7,7
1,7,10
1,7,13
1,7,16
1,7,19
1,8,2
1,8,5
1,8,8
1,8,11
1,8,14
1,8,17
1,8,20
1,10,1
1,10,4
1,10,7
1,10,10
1,10,13
1,10,16
1,10,19
1,11,2
1,11,5
1,11,8
1,11,11
1,11,14
1,11,17
1,11,20
1,13,1
1,13,4
1,13,7
1,13,10
1,13,13
1,13,16
1,13,19
1,14,2
1,14,5
1,14,8
1,14,11
1,14,14
1,14,17
1,14,20
1,16,1
1,16,4
1,16,7
1,16,10
1,16,13
1,16,16
1,16,19
1,17,2
1,17,5
1,17,8
1,17,11
1,17,14
1,17,17
1,17,20
1,19,1
1,19,4
1,19,7
1,19,10
1,19,13
1,19,16
1,19,19
1,20,2
1,20,5
1,20,8
1,20,11
1,20,14
1,20,17
1,20,20
2,1,5
2,1,8
2,1,11
2,1,14
2,1,17
2,1,20
2,2,4
2,2,7
2,2,10
2,2,13
2,2,16
2,2,19
2,4,2
2,4,5
2,4,8
2,4,11
2,4,14
2,4,17
2,4,20
2,5,1
2,5,4
2,5,7
2,5,10
2,5,13
2,5,16
2,5,19
2,7,2
2,7,5
2,7,8
2,7,11
2,7,14
2,7,17
2,7,20
2,8,1
2,8,4
2,8,7
2,8,10
2,8,13
2,8,16
2,8,19
2,10,2
2,10,5
2,10,8
2,10,11
2,10,14
2,10,17
2,10,20
2,11,1
2,11,4
2,11,7
2,11,10
2,11,13
2,11,16
2,11,19
2,13,2
2,13,5
2,13,8
2,13,11
2,13,14
2,13,17
2,13,20
2,14,1
2,14,4
2,14,7
2,14,10
2,14,13
2,14,16
2,14,19
2,16,2
2,16,5
2,16,8
2,16,11
2,16,14
2,16,17
2,16,20
2,17,1
2,17,4
2,17,7
2,17,10
2,17,13
2,17,16
2,17,19
2,19,2
2,19,5
2,19,8
2,19,11
2,19,14
2,19,17
2,19,20
2,20,1
2,20,4
2,20,7
2,20,10
2,20,13
2,20,16
2,20,19
4,1,1
4,1,4
4,1,7
4,1,10
4,1,13
4,1,16
4,1,19
4,2,2
4,2,5
4,2,8
4,2,11
4,2,14
4,2,17
4,2,20
4,4,1
4,4,4
4,4,7
4,4,10
4,4,13
4,4,16
4,4,19
4,5,2
4,5,5
4,5,8
4,5,11
4,5,14
4,5,17
4,5,20
4,7,1
4,7,4
4,7,7
4,7,10
4,7,13
4,7,16
4,7,19
4,8,2
4,8,5
4,8,8
4,8,11
4,8,14
4,8,17
4,8,20
4,10,1
4,10,4
4,10,7
4,10,10
4,10,13
4,10,16
4,10,19
4,11,2
4,11,5
4,11,8
4,11,11
4,11,14
4,11,17
4,11,20
4,13,1
4,13,4
4,13,7
4,13,10
4,13,13
4,13,16
4,13,19
4,14,2
4,14,5
4,14,8
4,14,11
4,14,14
4,14,17
4,14,20
4,16,1
4,16,4
4,16,7
4,16,10
4,16,13
4,16,16
4,16,19
4,17,2
4,17,5
4,17,8
4,17,11
4,17,14
4,17,17
4,17,20
4,19,1
4,19,4
4,19,7
4,19,10
4,19,13
4,19,16
4,19,19
4,20,2
4,20,5
4,20,8
4,20,11
4,20,14
4,20,17
4,20,20
5,1,2
5,1,5
5,1,8
5,1,11
5,1,14
5,1,17
5,1,20
5,2,1
5,2,4
5,2,7
5,2,10
5,2,13
5,2,16
5,2,19
5,4,2
5,4,5
5,4,8
5,4,11
5,4,14
5,4,17
5,4,20
5,5,1
5,5,4
5,5,7
5,5,10
5,5,13
5,5,16
5,5,19
5,7,2
5,7,5
5,7,8
5,7,11
5,7,14
5,7,17
5,7,20
5,8,1
5,8,4
5,8,7
5,8,10
5,8,13
5,8,16
5,8,19
5,10,2
5,10,5
5,10,8
5,10,11
5,10,14
5,10,17
5,10,20
5,11,1
5,11,4
5,11,7
5,11,10
5,11,13
5,11,16
5,11,19
5,13,2
5,13,5
5,13,8
5,13,11
5,13,14
5,13,17
5,13,20
5,14,1
5,14,4
5,14,7
5,14,10
5,14,13
5,14,16
5,14,19
5,16,2
5,16,5
5,16,8
5,16,11
5,16,14
5,16,17
5,16,20
5,17,1
5,17,4
5,17,7
5,17,10
5,17,13
5,17,16
5,17,19
5,19,2
5,19,5
5,19,8
5,19,11
5,19,14
5,19,17
5,19,20
5,20,1
5,20,4
5,20,7
5,20,10
5,20,13
5,20,16
5,20,19
7,1,1
7,1,4
7,1,7
7,1,10
7,1,13
7,1,16
7,1,19
7,2,2
7,2,5
7,2,8
7,2,11
7,2,14
7,2,17
7,2,20
7,4,1
7,4,4
7,4,7
7,4,10
7,4,13
7,4,16
7,4,19
7,5,2
7,5,5
7,5,8
7,5,11
7,5,14
7,5,17
7,5,20
7,7,1
7,7,4
7,7,7
7,7,10
7,7,13
7,7,16
7,7,19
7,8,2
7,8,5
7,8,8
7,8,11
7,8,14
7,8,17
7,8,20
7,10,1
7,10,4
7,10,7
7,10,10
7,10,13
7,10,16
7,10,19
7,11,2
7,11,5
7,11,8
7,11,11
7,11,14
7,11,17
7,11,20
7,13,1
7,13,4
7,13,7
7,13,10
7,13,13
7,13,16
7,13,19
7,14,2
7,14,5
7,14,8
7,14,11
7,14,14
7,14,17
7,14,20
7,16,1
7,16,4
7,16,7
7,16,10
7,16,13
7,16,16
7,16,19
7,17,2
7,17,5
7,17,8
7,17,11
7,17,14
7,17,17
7,17,20
7,19,1
7,19,4
7,19,7
7,19,10
7,19,13
7,19,16
7,19,19
7,20,2
7,20,5
7,20,8
7,20,11
7,20,14
7,20,17
7,20,20
8,1,2
8,1,5
8,1,8
8,1,11
8,1,14
8,1,17
8,1,20
8,2,1
8,2,4
8,2,7
8,2,10
8,2,13
8,2,16
8,2,19
8,4,2
8,4,5
8,4,8
8,4,11
8,4,14
8,4,17
8,4,20
8,5,1
8,5,4
8,5,7
8,5,10
8,5,13
8,5,16
8,5,19
8,7,2
8,7,5
8,7,8
8,7,11
8,7,14
8,7,17
8,7,20
8,8,1
8,8,4
8,8,7
8,8,10
8,8,13
8,8,16
8,8,19
8,10,2
8,10,5
8,10,8
8,10,11
8,10,14
8,10,17
8,10,20
8,11,1
8,11,4
8,11,7
8,11,10
8,11,13
8,11,16
8,11,19
8,13,2
8,13,5
8,13,8
8,13,11
8,13,14
8,13,17
8,13,20
8,14,1
8,14,4
8,14,7
8,14,10
8,14,13
8,14,16
8,14,19
8,16,2
8,16,5
8,16,8
8,16,11
8,16,14
8,16,17
8,16,20
8,17,1
8,17,4
8,17,7
8,17,10
8,17,13
8,17,16
8,17,19
8,19,2
8,19,5
8,19,8
8,19,11
8,19,14
8,19,17
8,19,20
8,20,1
8,20,4
8,20,7
8,20,10
8,20,13
8,20,16
8,20,19
10,1,1
10,1,4
10,1,7
10,1,10
10,1,13
10,1,16
10,1,19
10,2,2
10,2,5
10,2,8
10,2,11
10,2,14
10,2,17
10,2,20
10,4,1
10,4,4
10,4,7
10,4,10
10,4,13
10,4,16
10,4,19
10,5,2
10,5,5
10,5,8
10,5,11
10,5,14
10,5,17
10,5,20
10,7,1
10,7,4
10,7,7
10,7,10
10,7,13
10,7,16
10,7,19
10,8,2
10,8,5
10,8,8
10,8,11
10,8,14
10,8,17
10,8,20
10,10,1
10,10,4
10,10,7
10,10,10
10,10,13
10,10,16
10,10,19
10,11,2
10,11,5
10,11,8
10,11,11
10,11,14
10,11,17
10,11,20
10,13,1
10,13,4
10,13,7
10,13,10
10,13,13
10,13,16
10,13,19
10,14,2
10,14,5
10,14,8
10,14,11
10,14,14
10,14,17
10,14,20
10,16,1
10,16,4
10,16,7
10,16,10
10,16,13
10,16,16
10,16,19
10,17,2
10,17,5
10,17,8
10,17,11
10,17,14
10,17,17
10,17,20
10,19,1
10,19,4
10,19,7
10,19,10
10,19,13
10,19,16
10,19,19
10,20,2
10,20,5
10,20,8
10,20,11
10,20,14
10,20,17
10,20,20
11,1,2
11,1,5
11,1,8
11,1,11
11,1,14
11,1,17
11,1,20
11,2,1
11,2,4
11,2,7
11,2,10
11,2,13
11,2,16
11,2,19
11,4,2
11,4,5
11,4,8
11,4,11
11,4,14
11,4,17
11,4,20
11,5,1
11,5,4
11,5,7
11,5,10
11,5,13
11,5,16
11,5,19
11,7,2
11,7,5
11,7,8
11,7,11
11,7,14
11,7,17
11,7,20
11,8,1
11,8,4
11,8,7
11,8,10
11,8,13
11,8,16
11,8,19
11,10,2
11,10,5
11,10,8
11,10,11
11,10,14
11,10,17
11,10,20
11,11,1
11,11,4
11,11,7
11,11,10
11,11,13
11,11,16
11,11,19
11,13,2
11,13,5
11,13,8
11,13,11
11,13,14
11,13,17
11,13,20
11,14,1
11,14,4
11,14,7
11,14,10
11,14,13
11,14,16
11,14,19
11,16,2
11,16,5
11,16,8
11,16,11
11,16,14
11,16,17
11,16,20
11,17,1
11,17,4
11,17,7
11,17,10
11,17,13
11,17,16
11,17,19
11,19,2
11,19,5
11,19,8
11,19,11
11,19,14
11,19,17
11,19,20
11,20,1
11,20,4
11,20,7
11,20,10
11,20,13
11,20,16
11,20,19
13,1,1
13,1,4
13,1,7
13,1,10
13,1,13
13,1,16
13,1,19
13,2,2
13,2,5
13,2,8
13,2,11
13,2,14
13,2,17
13,2,20
13,4,1
13,4,4
13,4,7
13,4,10
13,4,13
13,4,16
13,4,19
13,5,2
13,5,5
13,5,8
13,5,11
13,5,14
13,5,17
13,5,20
13,7,1
13,7,4
13,7,7
13,7,10
13,7,13
13,7,16
13,7,19
13,8,2
13,8,5
13,8,8
13,8,11
13,8,14
13,8,17
13,8,20
13,10,1
13,10,4
13,10,7
13,10,10
13,10,13
13,10,16
13,10,19
13,11,2
13,11,5
13,11,8
13,11,11
13,11,14
13,11,17
13,11,20
13,13,1
13,13,4
13,13,7
13,13,10
13,13,13
13,13,16
13,13,19
13,14,2
13,14,5
13,14,8
13,14,11
13,14,14
13,14,17
13,14,20
13,16,1
13,16,4
13,16,7
13,16,10
13,16,13
13,16,16
13,16,19
13,17,2
