1,1,8
1,1,15
1,1,22
1,1,29
1,1,36
1,2,11
1,2,18
1,2,25
1,2,32
1,2,39
1,3,12
1,3,19
1,3,26
1,3,33
1,3,40
1,4,9
1,4,16
1,4,23
1,4,30
1,4,37
1,5,10
1,5,17
1,5,24
1,5,31
1,5,38
1,6,13
1,6,20
1,6,27
1,6,34
1,8,8
1,8,15
1,8,22
1,8,29
1,8,36
1,9,11
1,9,18
1,9,25
1,9,32
1,9,39
1,10,12
1,10,19
1,10,26
1,10,33
1,10,40
1,11,16
1,11,23
1,11,30
1,11,37
1,12,17
1,12,24
1,12,31
1,12,38
1,13,13
1,13,20
1,13,27
1,13,34
1,15,15
1,15,22
1,15,29
1,15,36
1,16,18
1,16,25
1,16,32
1,16,39
1,17,19
1,17,26
1,17,33
1,17,40
1,18,23
1,18,30
1,18,37
1,19,24
1,19,31
1,19,38
1,20,20
1,20,27
1,20,34
1,22,22
1,22,29
1,22,36
1,23,25
1,23,32
1,23,39
1,24,26
1,24,33
1,24,40
1,25,30
1,25,37
1,26,31
1,26,38
1,27,27
1,27,34
1,29,29
1,29,36
1,30,32
1,30,39
1,31,33
1,31,40
1,32,37
1,33,38
1,34,34
1,36,36
1,37,39
1,38,40
2,2,9
2,2,16
2,2,23
2,2,30
2,2,37
2,3,13
2,3,20
2,3,27
2,3,34
2,4,8
2,4,15
2,4,22
2,4,29
2,4,36
2,5,12
2,5,19
2,5,26
2,5,33
2,5,40
2,6,10
2,6,17
2,6,24
2,6,31
2,6,38
2,8,11
2,8,18
2,8,25
2,8,32
2,8,39
2,9,9
2,9,16
2,9,23
2,9,30
2,9,37
2,10,13
2,10,20
2,10,27
2,10,34
2,11,15
2,11,22
2,11,29
2,11,36
2,12,12
2,12,19
2,12,26
2,12,33
2,12,40
2,13,17
2,13,24
2,13,31
2,13,38
2,15,18
2,15,25
2,15,32
2,15,39
2,16,16
2,16,23
2,16,30
2,16,37
2,17,20
2,17,27
2,17,34
2,18,22
2,18,29
2,18,36
2,19,19
2,19,26
2,19,33
2,19,40
2,20,24
2,20,31
2,20,38
2,22,25
2,22,32
2,22,39
2,23,23
2,23,30
2,23,37
2,24,27
2,24,34
2,25,29
2,25,36
2,26,26
2,26,33
2,26,40
2,27,31
2,27,38
2,29,32
2,29,39
2,30,30
2,30,37
2,31,34
2,32,36
