1,1,12
1,1,23
1,1,34
1,2,17
1,2,28
1,2,39
1,3,15
1,3,26
1,3,37
1,4,14
1,4,25
1,4,36
1,5,20
1,5,31
1,6,13
1,6,24
1,6,35
1,7,19
1,7,30
1,8,18
1,8,29
1,8,40
1,9,16
1,9,27
1,9,38
1,10,21
1,10,32
1,12,12
1,12,23
1,12,34
1,13,17
1,13,28
1,13,39
1,14,15
1,14,26
1,14,37
1,15,25
1,15,36
1,16,20
1,16,31
1,17,24
1,17,35
1,18,19
1,18,30
1,19,29
1,19,40
1,20,27
1,20,38
1,21,21
1,21,32
1,23,23
1,23,34
1,24,28
1,24,39
1,25,26
1,25,37
1,26,36
1,27,31
1,28,35
1,29,30
1,30,40
1,31,38
1,32,32
1,34,34
1,35,39
1,36,37
2,2,14
2,2,25
2,2,36
2,3,13
2,3,24
2,3,35
2,4,18
2,4,29
2,4,40
2,5,21
2,5,32
2,6,12
2,6,23
2,6,34
2,7,15
2,7,26
2,7,37
2,8,20
2,8,31
2,9,19
2,9,30
2,10,16
2,10,27
2,10,38
2,12,17
2,12,28
2,12,39
2,13,14
2,13,25
2,13,36
2,14,24
2,14,35
2,15,18
2,15,29
2,15,40
2,16,21
2,16,32
2,17,23
2,17,34
2,18,26
2,18,37
2,19,20
2,19,31
2,20,30
2,21,27
2,21,38
2,23,28
2,23,39
2,24,25
2,24,36
2,25,35
2,26,29
2,26,40
2,27,32
2,28,34
2,29,37
2,30,31
2,32,38
2,34,39
2,35,36
2,37,40
3,3,16
3,3,27
3,3,38
3,4,12
3,4,23
3,4,34
3,5,14
3,5,25
3,5,36
3,6,19
3,6,30
3,7,21
3,7,32
3,8,17
3,8,28
3,8,39
3,9,20
3,9,31
3,10,18
3,10,29
3,10,40
3,12,15
3,12,26
3,12,37
3,13,13
3,13,24
3,13,35
3,14,16
3,14,27
3,14,38
3,15,23
3,15,34
3,16,25
3,16,36
3,17,19
3,17,30
3,18,21
3,18,32
3,19,28
3,19,39
3,20,20
3,20,31
3,21,29
3,21,40
3,23,26
3,23,37
3,24,24
3,24,35
3,25,27
3,25,38
3,26,34
3,27,36
3,28,30
3,29,32
3,30,39
3,31,31
3,32,40
3,34,37
3,35,35
3,36,38
4,4,20
4,4,31
4,5,16
4,5,27
4,5,38
4,6,17
4,6,28
4,6,39
4,7,13
4,7,24
4,7,35
4,8,21
4,8,32
4,9,15
4,9,26
4,9,37
4,10,19
4,10,30
4,12,14
4,12,25
4,12,36
4,13,18
4,13,29
4,13,40
4,14,23
4,14,34
4,15,20
4,15,31
4,16,16
4,16,27
4,16,38
4,17,17
4,17,28
4,17,39
4,18,24
4,18,35
4,19,21
4,19,32
4,20,26
4,20,37
4,21,30
4,23,25
4,23,36
4,24,29
4,24,40
4,25,34
4,26,31
4,27,27
4,27,38
4,28,28
4,28,39
4,29,35
4,30,32
4,31,37
4,34,36
4,35,40
4,38,38
4,39,39
5,5,15
5,5,26
5,5,37
5,6,18
5,6,29
5,6,40
5,7,17
5,7,28
5,7,39
5,8,19
5,8,30
5,9,12
5,9,23
5,9,34
5,10,13
5,10,24
5,10,35
5,12,20
5,12,31
5,13,21
5,13,32
5,14,14
5,14,25
5,14,36
5,15,16
5,15,27
5,15,38
5,16,26
5,16,37
5,17,18
5,17,29
5,17,40
5,18,28
5,18,39
5,19,19
5,19,30
5,20,23
5,20,34
5,21,24
5,21,35
5,23,31
5,24,32
5,25,25
5,25,36
5,26,27
5,26,38
5,27,37
5,28,29
5,28,40
5,29,39
5,30,30
5,31,34
5,32,35
5,36,36
5,37,38
5,39,40
6,6,15
6,6,26
6,6,37
6,7,16
6,7,27
6,7,38
6,8,14
6,8,25
6,8,36
6,9,21
6,9,32
6,10,20
6,10,31
6,12,13
6,12,24
6,12,35
6,13,23
6,13,34
6,14,19
6,14,30
6,15,17
6,15,28
6,15,39
6,16,18
6,16,29
6,16,40
6,17,26
6,17,37
6,18,27
6,18,38
6,19,25
6,19,36
6,20,21
6,20,32
6,21,31
6,23,24
6,23,35
6,24,34
6,25,30
6,26,28
6,26,39
6,27,29
6,27,40
6,28,37
6,29,38
6,30,36
6,31,32
6,34,35
6,37,39
6,38,40
7,7,20
7,7,31
7,8,12
7,8,23
