1,1,8
1,1,15
1,1,22
1,1,29
1,1,36
1,2,11
1,2,18
1,2,25
1,2,32
1,2,39
1,3,12
1,3,19
1,3,26
1,3,33
1,3,40
1,4,9
1,4,16
1,4,23
1,4,30
1,4,37
1,5,10
1,5,17
1,5,24
1,5,31
1,5,38
1,6,13
1,6,20
1,6,27
1,6,34
1,8,1
1,8,8
1,8,15
1,8,22
1,8,29
1,8,36
1,9,4
1,9,11
1,9,18
1,9,25
1,9,32
1,9,39
1,10,5
1,10,12
1,10,19
1,10,26
1,10,33
1,10,40
1,11,2
1,11,9
1,11,16
1,11,23
1,11,30
1,11,37
1,12,3
1,12,10
1,12,17
1,12,24
1,12,31
1,12,38
1,13,6
1,13,13
1,13,20
1,13,27
1,13,34
1,15,1
1,15,8
1,15,15
1,15,22
1,15,29
1,15,36
1,16,4
1,16,11
1,16,18
1,16,25
1,16,32
1,16,39
1,17,5
1,17,12
1,17,19
1,17,26
1,17,33
1,17,40
1,18,2
1,18,9
1,18,16
1,18,23
1,18,30
1,18,37
1,19,3
1,19,10
1,19,17
1,19,24
1,19,31
1,19,38
1,20,6
1,20,13
1,20,20
1,20,27
1,20,34
1,22,1
1,22,8
1,22,15
1,22,22
1,22,29
1,22,36
1,23,4
1,23,11
1,23,18
1,23,25
1,23,32
1,23,39
1,24,5
1,24,12
1,24,19
1,24,26
1,24,33
1,24,40
1,25,2
1,25,9
1,25,16
1,25,23
1,25,30
1,25,37
1,26,3
1,26,10
1,26,17
1,26,24
1,26,31
1,26,38
1,27,6
1,27,13
1,27,20
1,27,27
1,27,34
1,29,1
1,29,8
1,29,15
1,29,22
1,29,29
1,29,36
1,30,4
1,30,11
1,30,18
1,30,25
1,30,32
1,30,39
1,31,5
1,31,12
1,31,19
1,31,26
1,31,33
1,31,40
1,32,2
1,32,9
1,32,16
1,32,23
1,32,30
1,32,37
1,33,3
1,33,10
1,33,17
1,33,24
1,33,31
1,33,38
1,34,6
1,34,13
1,34,20
1,34,27
1,34,34
1,36,1
1,36,8
1,36,15
1,36,22
1,36,29
1,36,36
1,37,4
1,37,11
1,37,18
1,37,25
1,37,32
1,37,39
1,38,5
1,38,12
1,38,19
1,38,26
1,38,33
1,38,40
1,39,2
1,39,9
1,39,16
1,39,23
1,39,30
1,39,37
1,40,3
1,40,10
1,40,17
1,40,24
